"","V1","minusATR1","minusATR2","minusATR3","minusATR4","minusATR5","plusATR1","plusATR2","plusATR3","plusATR4","plusATR5","pval","qval","log2_b"
"9531","Jheh3","28.5877247682398","28.5276995820346","26.2060848089374","26.2154255175659","25.7502961251805","21.1149105545246","20.6372417733069","20.9167373710485","23.411526971736","20.1931599532465",0.0074448440057014,0.0734898100915862,-0.353017847305608
"13506","Trs31","37.1330099412802","53.6420191547989","60.3742802056152","41.196445520609","46.7862397410722","40.1977766546673","33.2311516904655","30.2289109838219","42.9447485690787","41.2004583371277",0.0236763030424013,0.147391576110718,-0.353184420666353
"3882","CG31710","47.8063940274739","81.188112961657","48.8318284518795","48.9744736544818","41.9814588484763","35.1071588719087","48.1652446904989","34.290634658045","34.8591184557122","58.7963643166502",0.117413318161266,0.367753213324874,-0.35354078115222
"9870","lmgA","15.3744099628145","4.84152653544187","14.4955568333447","15.8435113882127","19.0796108183734","7.97922677575297","8.22156280884366","9.02568724832416","17.5638226941944","9.28774244385231",0.384648432589474,0.67512333829312,-0.353607376321491
"8236","eIF5B","34.5940935446735","24.0620749505607","34.9280711046043","37.6477300339691","30.8977368917206","21.4882087171415","21.654198008929","25.7398678235645","26.868602199173","31.0295540055724",0.0193188245714647,0.129967973373208,-0.353847732199895
"14030","XRCC1","5.6455639504556","4.14370161360734","6.26293449435527","5.95255004165393","4.88926282656371","3.47223082669467","3.53861590301517","4.75246363017789","4.16438116908688","5.1223234696936",0.0995344106476852,0.338402756658403,-0.35402059300509
"2020","CG13578","10.2191507623638","7.67652911380745","5.8013804100782","5.18199856792496","5.54137015711579","4.44099508933769","8.70193974842876","5.83062479905161","3.43039393769939","4.91716439372008",0.287785693916717,0.585409374670501,-0.35426850413509
"754","Brms1","34.8420435404327","41.406269181498","43.1433719611366","33.9616214702297","28.4877698488382","24.544040551768","29.9255912564811","32.2179308766751","23.6934160475118","32.078816350985",0.0139236646653535,0.105971462216854,-0.354327592226866
"10878","Nubp1","33.4413927102057","41.196961735779","29.5470166054247","29.1446691565536","30.3600123154097","25.9448696502829","29.7358039191615","23.9789340161484","20.3083767889177","28.7447937323289",0.00942764918158167,0.0840705751595829,-0.354471352146096
"11334","Pgant4","2.82583680741757","1.16861624449656","2.63625983854008","2.1554084933845","3.2920322374619","1.27446297941047","1.5019297216261","2.11186212342003","1.77442354804606","2.47188001371246",0.279288448478822,0.576390841032812,-0.354532830950287
"13088","sud1","5.47269169360296","6.17140155162734","5.25693551482888","5.13717390702399","5.86016655477816","4.54781514655455","4.78906523889196","3.72920055099873","4.07270066152217","4.70852438825584",0.118036182641111,0.36900147162999,-0.354604613478951
"9177","Hmg-2","13.0032956765948","11.1426299672226","10.6342260130193","13.0873917880029","11.9603479658555","7.7275025917407","8.28868662897507","8.47242937791288","10.1875854174801","12.8795884694031",0.0635529597255111,0.260734705728489,-0.35464317736484
"10340","mRpS31","40.3170959045666","51.4276852558163","37.8059823099793","37.9947302962726","42.3860688636679","35.9795784838763","32.0328151218196","31.0817367507982","37.0339658990386","28.4204538728616",0.00362171378976431,0.0459710109111501,-0.3547488040097
"8150","ecd","28.4085211627376","17.6424923619632","20.3399739627525","20.1299007680563","20.88193533441","14.1805806461576","16.9424076533876","14.9418511560601","15.9750861149103","22.0199850043072",0.0241211835297811,0.149169979002435,-0.355348006221401
"2499","CG14777","93.3175058021592","94.5136603624912","80.8654737343468","86.0461101269562","77.0550836873214","68.4621286955132","73.5927606167373","66.7022366899869","64.2224231490147","66.3071957264937",0.000974472893667162,0.0188662715421589,-0.355406384871812
"8839","Gr94a","1.83005506343213","2.51107145973264","2.20846973840574","1.53696635678827","1.28279787708771","1.74179789080503","1.59446932394168","1.6703398100432","0.638342016206329","1.77287415081951",0.476705659587417,0.747536126697128,-0.35541113103738
"13089","sug","23.6486088518775","19.9017401741231","21.6223331542372","18.6041839711691","8.76270161866642","9.90279968261285","6.28848778342642","25.5041189874441","15.9019827749933","19.3542083526155",0.416524919094674,0.700793961223712,-0.355647559573617
"4465","CG3397","5.9541902375695","16.7730584347914","11.0247465037326","10.0058686429951","3.29518438060581","6.76231550155968","5.13980019243648","23.4681261186143","2.95261860979568","4.37434469889934",0.577544797313086,0.809572466755682,-0.355759764665081
"11298","Pepck2","10.5302997812354","10.2016127077589","9.06049201620143","7.61537464493283","9.42974387343993","8.00685355466467","5.01368705275002","13.4938421300468","5.92128907474506","6.35980834074039",0.169051514676856,0.447284153837266,-0.355792925354434
"5157","CG4282","7.89962414935159","6.36171431309546","6.79187546743029","5.17823560811846","5.73225480850748","5.07987702462954","4.91717579351538","4.03385397708579","5.06847439511818","5.77534257122709",0.0793995789800899,0.297154487316825,-0.355878839804174
"8850","grau","17.0309957887694","17.4783303797132","15.6294901814153","17.2693116728137","20.4852559193247","14.046675925014","13.2379417845984","11.2728587948459","14.6329484796758","15.7856612011278",0.00748110941383449,0.0735934089305094,-0.355941025836658
"734","BORCS5","29.4374659069439","32.001099016751","25.1052073531692","22.2579723941528","31.1941972809921","18.0288983343962","20.503491058299","22.8151417535986","24.3631424341435","23.6494163573233",0.00697180294205457,0.0701311732985934,-0.356002564900399
"8644","GckIII","39.7401857040927","27.7091434369312","37.7134417457575","38.4039402883747","38.1975523980315","25.0075401110195","27.9243993917111","24.4113277661804","30.6033477039911","34.3482526272264",0.00696445870971058,0.0701311732985934,-0.356072836470894
"89","Acn","149.552008389364","103.750268224789","151.110248632883","138.522269503337","148.29097645257","92.5421713357177","95.9455427007963","103.626646071053","105.211369816786","146.249483779719",0.0220203671904897,0.141150108235195,-0.3562818951944
"12844","Spase12","85.7238167207671","120.419816335277","80.8604021473667","84.6063371701392","64.3100617432628","67.928302290601","61.731078872476","84.1546687650971","65.4941324213327","61.5865249177693",0.0356373303849033,0.186292104985597,-0.356291984091653
"3190","CG1785","8.52483889310759","8.76742155608855","7.80684345795488","10.7587376608779","6.97516442911322","6.15861567353897","6.17576465509594","5.708765342191","6.86013101468665","8.57808578138063",0.0383298788937007,0.194120313672626,-0.356298347786622
"11250","Pcmt","86.6107105310842","105.026526977061","81.9177666377295","87.7930090667394","95.5515902740975","74.3553655501677","72.2061094580499","63.6568505799841","74.8504855789648","73.3446776993237",0.00105134647836745,0.0199979895641677,-0.356372795579562
"10635","ND-PDSW","447.318124523133","608.139971421823","467.621559991776","456.932218183453","469.787936338201","318.958055127586","371.894587700386","352.096431127382","422.002168070318","474.038798731944",0.00478105584608049,0.0555607785731554,-0.356581732620769
"6886","CG9581","19.1895060894946","18.3556399089519","17.4568738283136","15.6987791003816","17.6155421450667","13.6659398161245","12.9067676712638","15.1271155314483","12.9835513986895","14.385263360152",0.0124183663708827,0.0987031694996747,-0.35709541555661
"1552","CG12170","28.7373759641161","28.4411717461794","26.5169129256954","28.1370351199597","26.017316127737","23.2026525004109","20.8688067555709","22.2636807957322","20.4385326988672","21.2069582249546",0.0041369285926177,0.0502243208191875,-0.357550963605267
"2890","CG15922","65.0023738749998","96.1494498880946","74.3354569737698","64.7399174142055","73.631063716037","52.0638800499217","56.7100004753311","50.5577958716681","57.8728075134068","81.0981225583074",0.0528620649506329,0.234926035259802,-0.357669361849307
"2073","CG13707","26.4594967954822","35.9275294626108","22.2465007034109","22.185931765904","26.0827437888145","20.1537034713936","20.8230688380308","18.6898144001326","24.054836394039","19.1288751470791",0.0276468031889543,0.160642121707946,-0.357847361104649
"1729","CG12896","10.8675019319002","15.1584676225323","8.62797721485793","9.44106109300185","8.55348237631111","8.18984603883429","6.39772001861963","6.96172043132695","9.0661841568299","10.1597375300269",0.280730715012225,0.577663184330434,-0.358093675127209
"7405","CR43087","6.48664111806702","9.6971983674451","8.82123308250736","8.6441948051247","6.21945499988425","7.67434529932574","5.71641548562737","6.2036952686153","6.0539347936773","5.24984145629035",0.279174783710534,0.576390841032812,-0.358323454077775
"6735","CG8891","24.4175999261207","33.3825504528651","24.3710260347005","22.6697848416007","26.4594107878418","22.7115246736376","16.7299493274953","21.679793677249","19.1055504263676","22.5853174420419",0.0568586413981323,0.24512392069417,-0.358551301728475
"8262","elfless","1.32203125810592","1.08738259740893","1.63841723371678","1.08763852948311","2.27592564034253","1.67573259979117","0.645784127624816","1.35348912819563","1.38055858253193","0.75047862243135",0.511356110492718,0.767074512599618,-0.358833004429059
"13147","Syx13","36.3969597133146","45.8981756114149","35.9214016538971","41.9953924880814","42.3147207043814","29.6547455122215","30.6721736496019","30.7993632357167","38.1963726099978","29.2293410988132",0.00169157295319308,0.0277242974018162,-0.358866743103196
"2475","CG14711","14.1461367401109","20.1894856942501","17.4899194661028","16.2252393921943","15.1580812226067","14.8685014641775","11.8853308840021","14.6457408784928","12.5017255613544","11.0992783640435",0.0418051426713483,0.204778123451857,-0.358895732431894
"10336","mRpS26","33.0256335602285","36.9353077956429","28.3298822589714","26.6202521796237","33.0639014244911","19.2041637788806","21.4820037864352","24.7753205233965","26.6729942235751","33.1843606821114",0.0229868628840381,0.144614903094418,-0.359054309988368
"2347","CG14400","7.36192836860009","17.521295569395","14.405267390086","8.33429439565266","2.73442610652632","4.41231687116093","3.95137251039514","25.1268864336792","5.01750906982252","5.59040767356153",0.587587203788014,0.814778223868004,-0.35926154634566
"3169","CG17768","65.1548904830506","84.4649804890866","56.5304497323837","65.9989591813094","59.5326787161711","49.3969553960398","57.3313934325717","41.6321986448731","51.4766144670278","59.596868769553",0.0227048807446884,0.143382241899638,-0.359336043265691
"323","Ant2","4.65263146600067","5.85404912121732","4.80679106223384","4.40828691824139","3.46565289450453","5.16544356209713","3.4722744854867","2.56795727346423","2.57341754389815","4.76141084002534",0.235802730060688,0.530677772855071,-0.359633681099167
